name,tempmax,tempmin,temp,precip,precipcover,windspeedmean,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunelevation
"Portland, OR",7.1,-1.6,1.5,0,0,7.8,1025,37.2,11.2,13,1,2,10,25.7
"Portland, OR",8.2,-2,3,0,0,17.3,1029.1,3.8,15.8,12.6,1.1,2,10,26
"Portland, OR",7.4,-2,2.6,0,0,12.8,1028.2,8.5,16,14.7,1.2,2,10,26.3
"Portland, OR",7.6,-2.1,2.7,0,0,11.1,1025.4,14,15.8,14.7,1.3,2,10,26.5
"Portland, OR",10.9,1.7,5.7,3.793,16.67,14.5,1020.8,88,15.5,22.8,1.9,1,10,26.8
"Portland, OR",8.4,2.4,5.2,0.577,12.5,6.2,1027.5,86.1,15.8,18.3,1.7,1,10,27.1
"Portland, OR",7.9,2.8,5.2,1.68,41.67,6.8,1029.3,92,15.5,22.6,2,1,10,27.3
"Portland, OR",6.4,3.7,4.8,1.572,33.33,6.8,1029.2,100,9.3,13,1,1,10,27.6
"Portland, OR",10,1.7,6.7,0.935,20.83,3.6,1030.8,70.5,14,23.5,1.9,1,10,27.9
"Portland, OR",9.3,0.6,5.1,0,0,4.1,1031.9,83,12.1,18.9,1.6,1,10,28.2
"Portland, OR",11.2,2.9,7.2,0.022,4.17,3.9,1034.8,66.8,14,22,1.8,1,10,28.5
"Portland, OR",13.7,0.7,5.1,0,0,2.4,1029,42.5,9.8,12.7,1.1,1,10,28.8
"Portland, OR",10.1,1.3,5.9,0,0,3.7,1031.9,63.7,15.2,20.5,1.8,1,10,29.1
"Portland, OR",8.2,2,5.2,0,0,2.9,1036.6,79.2,8.1,23.9,2,2,10,29.5
"Portland, OR",13.8,2.6,7.2,0,0,1.5,1035.3,59.1,14.5,20.5,1.9,1,10,29.8
"Portland, OR",10.8,1.2,6.8,0,0,4.2,1031,67.6,11.4,19.5,1.6,1,10,30.1
"Portland, OR",19.1,6.8,11.5,0,0,12.1,1027.3,45.2,15.6,18.6,1.7,3,10,30.4
"Portland, OR",17.1,3,9,0,0,14.5,1024.1,0,16,18.8,1.6,3,10,30.8
"Portland, OR",16.1,2.5,8.8,0,0,9.3,1021.8,19.3,16,24.8,2,3,10,31.1
"Portland, OR",9.8,6.3,8.4,3.124,37.5,10.8,1016,89.2,15.6,24.7,2.1,1,10,31.4
"Portland, OR",10,4.1,7.4,0.158,8.33,2.8,1023.6,92.1,15.8,28.9,2.5,1,10,31.8
"Portland, OR",10.6,6.7,8.6,0.367,8.33,4.8,1027.8,98,14.9,27.3,2.3,1,10,32.1
"Portland, OR",11.3,6.1,8.5,0,0,2.7,1032.2,89.9,16,29.8,2.7,1,10,32.5
"Portland, OR",13.5,3.7,7.5,0,0,3.9,1029.8,47.9,15.9,28.7,2.5,3,10,32.8
"Portland, OR",9.4,2.1,6,1.016,4.17,7.1,1022.5,84,9.8,24,1.9,1,10,33.2
"Portland, OR",9,4.7,7.2,3.188,41.67,11,1016.7,88.3,15.9,26.5,2.3,2,10,33.5
"Portland, OR",6.7,2.8,4.6,3.213,25,6.1,1013,85.3,15.6,26.2,2.3,1,10,33.9
"Portland, OR",3,-1.4,1.1,0,0,26.3,1022.9,37.4,16,29.4,2.5,3,10,34.3
"Portland, OR",3.6,-3.1,-0.1,0,0,13.9,1029.6,2.2,16,26.3,2.3,3,10,34.6
"Portland, OR",4.8,-1.6,0.8,0.442,12.5,6.7,1030.7,60.4,14.3,28,2.4,1,10,35
"Portland, OR",8.4,-4.1,1.7,0,0,9.5,1029.4,19.4,12.9,25.5,2.2,4,10,35.4
"Portland, OR",6.3,0.8,3.7,5.3,37.5,15.4,1023.5,65.3,15.8,32.3,2.8,1,10,35.8
"Portland, OR",7.5,3.4,5.8,8.212,58.33,19.8,1021.8,99.8,13.8,20.6,1.8,1,10,36.1
"Portland, OR",16,7.5,13.6,38.93,83.33,21.8,1015.9,99.7,13.4,11,1,1,10,36.5
"Portland, OR",14.7,10.4,12.9,13.532,79.17,12.3,1019.5,100,14.4,29.7,2.6,1,10,36.9
"Portland, OR",12.3,9.7,10.6,13.87,91.67,6,1018.4,100,15,23,2,1,10,37.3
"Portland, OR",10.1,4.6,7.8,2.379,33.33,4.9,1020.9,79.7,15.8,29.4,2.5,1,10,37.7
"Portland, OR",11.9,6,7.9,0.279,12.5,8.2,1019,75.7,15.9,34.5,3,2,10,38.1
"Portland, OR",13.4,0.9,6.9,0,0,5.7,1024.1,39.1,13.7,31.4,2.8,2,10,38.4
"Portland, OR",11.2,3.2,6.6,0,0,3.2,1031,51,16,26.9,2.4,1,10,38.8
"Portland, OR",11.5,0.9,5.8,0,0,5.1,1033.8,28.3,14.5,24.3,2.1,1,10,39.2
"Portland, OR",8.9,3.7,7.1,5.791,50,5.7,1026.6,93.7,13.4,24.6,2.1,1,10,39.6
"Portland, OR",10.7,2.6,7,1.304,16.67,11.1,1022.9,54.8,15,26.3,2.2,2,10,40
"Portland, OR",10.6,-1.7,4.6,0,0,3.2,1027.8,35,16,42.5,3.7,2,10,40.4
"Portland, OR",16.2,1.6,7.9,0,0,3.6,1025.4,45.5,16,40.8,3.7,3,10,40.8
"Portland, OR",15.5,0.6,8.2,3.371,29.17,9.1,1013.5,49.5,15.5,32.6,2.7,3,10,41.2
"Portland, OR",11.8,7.2,9.1,5.083,62.5,17.2,1014.9,99.5,14.4,33.1,2.7,2,10,41.6
"Portland, OR",12.2,8.1,9.6,3.988,25,12.2,1020.6,100,15.8,31.5,2.7,1,10,42
"Portland, OR",14.2,8.5,11.2,1.746,33.33,13.1,1021,90.2,15.7,43.8,3.8,2,10,42.4
"Portland, OR",14.1,6.3,9.6,0,0,3,1027.3,65.3,16,49.4,4.2,4,10,42.8
"Portland, OR",10.4,3.2,7.2,0.457,16.67,5.5,1022.3,70.6,15.8,36,3,1,10,43.2
"Portland, OR",14.7,8.9,11.6,0.209,8.33,7.7,1018.4,93.8,15.7,43.4,3.8,2,10,43.6
"Portland, OR",12,4.2,9.6,3.79,45.83,11.6,1016.1,76.7,15.7,40.4,3.4,2,10,44
"Portland, OR",10.3,5,7.4,1.322,12.5,8.6,1027.1,92.7,15.9,48.5,4.2,2,10,44.4
"Portland, OR",10,6,7.6,13.632,95.83,12.1,1028.5,100,9.2,21.2,1.7,1,10,44.8
"Portland, OR",19.2,9.4,13.3,3.147,29.17,7.2,1027.4,61.1,11.1,38.7,3.2,2,10,45.2
"Portland, OR",15.3,8.4,11.9,0.958,16.67,7.9,1023.1,73.6,12.5,40,3.5,2,10,45.6
"Portland, OR",18.2,3.2,10.3,0,0,8,1022,37.8,14.6,42.8,3.7,2,10,46
"Portland, OR",17,7.8,12.3,0,0,5.1,1018.1,49.7,16,63.6,5.6,4,10,46.4
"Portland, OR",18.2,9.7,13.3,0,0,7.5,1013.2,73.8,15.4,60.2,5.2,2,10,46.8
"Portland, OR",21,9.3,14.3,0,0,3.9,1004.9,49.8,15.8,64.2,5.7,2,10,47.2
"Portland, OR",16.9,10.4,14,0,0,10.2,1008.2,80.3,16,33.9,2.9,1,10,47.6
"Portland, OR",16.3,8.6,11.9,0,0,3.2,1017.7,90.9,16,47.8,4,2,10,48
"Portland, OR",14.1,8.4,10.7,0.722,12.5,9.5,1023.6,81,16,49.3,4.1,2,10,48.4
"Portland, OR",13.6,6.7,9.6,0.04,4.17,6.4,1023.9,78,16,58.4,5.1,3,10,48.8
"Portland, OR",15.4,4.5,9.8,1.044,12.5,5.1,1020.4,70.1,15.7,75.9,6.4,5,10,49.2
"Portland, OR",14.7,7.2,10.6,2.171,25,4.8,1023.9,61.3,15.4,68.6,5.9,6,10,49.5
"Portland, OR",14.1,6.8,10,1.549,20.83,11.7,1016.6,84,15.8,55,4.8,2,10,49.9
"Portland, OR",12.4,6.2,9.8,12.691,54.17,23.1,1009,78.7,14.3,70.7,6.2,3,10,50.3
"Portland, OR",11.9,5.4,8.6,0.336,8.33,8.4,1027.8,57.8,16,73,6.2,7,10,50.7
"Portland, OR",18.6,0.9,9.9,0,0,11.1,1029.4,17.1,16,90.1,7.9,6,10,51.1
"Portland, OR",23.3,5.9,15,0,0,10.7,1022,18.9,16,88.3,7.5,7,10,51.5
"Portland, OR",16.6,8.4,11.9,2.321,29.17,14.4,1025.4,80,15.6,64.2,5.7,3,10,51.8
"Portland, OR",11.4,5.8,8.1,2.724,25,12.8,1028.3,83.5,15.4,59.9,5.2,3,10,52.2
"Portland, OR",7.9,3.6,5.9,9.864,62.5,10.3,1017.7,96.8,14.9,45,3.9,2,10,52.6
"Portland, OR",10.2,0.9,4.2,28.477,62.5,13.5,1003.3,89.3,10.5,36.2,3.1,2,10,53
"Portland, OR",7.4,3.4,4.6,7.712,58.33,12.8,1015.9,89.2,14.9,62.8,5.5,3,10,53.3
"Portland, OR",9.8,2.9,5.6,6.813,70.83,11.2,1015.3,88.6,14.7,79.4,6.8,5,10,53.7
"Portland, OR",9,2.7,5.2,3.19,29.17,8.6,1014.6,87.3,15.7,65.8,5.9,4,10,54
"Portland, OR",11.8,1.4,6.5,0,0,4.4,1018.3,59.9,14.8,78.6,6.6,5,10,54.4
"Portland, OR",10.8,4,7.5,2.883,16.67,8.4,1014.8,85.8,15.6,59.2,5.2,4,10,54.8
"Portland, OR",14.1,4,9.6,0,0,9.9,1022.4,67.2,16,96.3,8.1,4,10,55.1
"Portland, OR",11.9,7.3,9.8,11.334,45.83,15.4,1009.5,95.5,14.4,25.5,2.1,1,10,55.5
"Portland, OR",10,6.6,7.9,4.451,50,7.6,1012,97.3,15.2,43.6,3.7,2,10,55.8
"Portland, OR",11.3,5.3,8.4,3.541,29.17,15.5,1006.4,72.5,15.3,42.4,3.6,2,10,56.2
"Portland, OR",14.2,7.9,10.4,3.605,37.5,13.7,1008.7,83.4,15.7,94.9,8,6,10,56.5
"Portland, OR",16.3,5.3,10.2,0.574,8.33,6.3,1019.3,69.7,14,93.1,8,6,10,56.8
"Portland, OR",18.6,5.9,11.8,0,0,3.9,1026.5,29.2,16,117.5,10.2,8,10,57.2
"Portland, OR",21.2,4.5,13.3,0,0,6,1021.5,23.3,16,115.6,9.9,8,10,57.5
"Portland, OR",15.2,10,12.2,3.148,41.67,8.7,1019.3,98.1,15.2,39.5,3.4,2,10,57.8
"Portland, OR",12.9,7.7,10,2.378,37.5,8.5,1019.7,88.4,15.6,50.5,4.4,2,10,58.2
"Portland, OR",13.2,7.8,10.2,1.302,20.83,6.4,1020,91.8,15.7,60.7,5.2,3,10,58.5
"Portland, OR",13.2,7.4,9.7,2.373,16.67,5,1018.3,82.4,15.6,66,5.5,3,10,58.8
"Portland, OR",16.4,8.6,11.7,7.208,25,7.8,1021.3,95.6,15.2,94.5,8.1,5,10,59.1
"Portland, OR",14.1,9.8,11.7,15.871,62.5,10.7,1015.7,87.7,13.7,51.5,4.5,2,10,59.4
"Portland, OR",18.4,9.3,13.3,0.683,4.17,4.6,1017.2,75.9,15.9,90.4,7.9,7,10,59.7
"Portland, OR",14.2,8.9,11.7,2.642,41.67,15,1013.2,90.6,15.8,66.4,5.8,2,10,60
"Portland, OR",16.5,9.2,12.3,0,0,7.7,1025.1,72.4,16,92.4,7.9,5,10,60.3
"Portland, OR",23.3,7.6,14.4,0,0,4.6,1016.4,33.9,15.9,126.4,11,6,10,60.6
"Portland, OR",15.9,8.7,11.9,12.142,50,9.9,1009.3,97.8,13.8,53.6,4.6,2,10,60.9
"Portland, OR",16.2,10,12.5,17.342,79.17,9.5,1006.7,96.9,13.1,64,5.4,3,10,61.2
"Portland, OR",13.5,8.4,10.8,7.929,58.33,14.1,1012.7,95,15.5,71,6,5,10,61.4
"Portland, OR",11.1,6,8.2,1.045,20.83,7.8,1009.5,82.4,16,88.3,7.6,4,10,61.7
"Portland, OR",12.2,5.4,8.6,1.589,25,7.6,1015,86.4,15.9,93.4,8,5,10,62
"Portland, OR",16.7,5.6,11.3,0,0,6.9,1022.5,64.1,16,94.2,8.1,4,10,62.2
"Portland, OR",16.7,6.6,11.8,0,0,8.5,1024,76.6,16,127.3,10.8,9,10,62.5
"Portland, OR",13,7.4,10.5,4.684,29.17,14.4,1020.3,89.4,15.7,70.4,6.2,4,10,62.7
"Portland, OR",14.6,3.5,9.3,7.275,29.17,6.7,1022.9,62.5,14.7,99.8,8.5,4,10,63
"Portland, OR",21.6,10,15.7,9.429,45.83,13,1017.8,80.3,12.6,93.8,8,6,10,63.2
"Portland, OR",20.7,14.2,16.8,4.631,16.67,7.7,1014.8,93.9,15.1,84.5,7,3,10,63.5
"Portland, OR",17.6,11.4,15.1,0.04,8.33,10.6,1020.3,83.9,15.9,80,6.7,4,10,63.7
"Portland, OR",18.9,8.6,13.5,0,0,5.3,1024.2,56.2,16,162.9,14.1,7,10,63.9
"Portland, OR",16.7,9.2,12.7,3.175,20.83,14.6,1022.1,78.8,15,63.8,5.7,3,10,64.1
"Portland, OR",13.4,8.2,10.7,2.556,37.5,9.7,1024.5,83.6,15.4,52.5,4.6,4,10,64.3
"Portland, OR",16.3,8,11.8,0,0,5.7,1024.4,71.3,16,70.4,6.2,2,10,64.6
"Portland, OR",22.6,7.9,14.8,0,0,9.4,1021.5,11.7,16,99.3,8.4,9,10,64.8
"Portland, OR",23.9,8.5,16.4,0,0,7.3,1022.8,25.1,16,94.7,8.3,6,10,65
"Portland, OR",21.7,12.9,16.6,0,0,8.7,1022.2,64.3,16,138.5,11.7,9,10,65.1
"Portland, OR",19.7,10.2,14.8,0.496,8.33,3.6,1019,82,15.7,80.7,6.8,3,10,65.3
"Portland, OR",22.9,13.1,17.4,1.754,16.67,7.1,1015.9,71.9,15,114.7,9.8,6,10,65.5
"Portland, OR",22.9,13.4,17.4,2.391,8.33,5.3,1011.8,76.7,15.6,82.9,7.1,3,10,65.7
"Portland, OR",16.8,13.1,14.9,3.211,29.17,6.4,1014.7,96,15.8,65.7,5.5,2,10,65.8
"Portland, OR",15.4,11.1,13,7.418,33.33,8.2,1007.5,98.8,15.3,42.8,3.8,2,10,66
"Portland, OR",14.9,10.7,12.3,9.219,58.33,11.2,1016.1,96,14.6,56.9,5,3,10,66.1
"Portland, OR",18.2,10,13.5,0.552,16.67,7.7,1021.4,80.9,15.9,83.6,7.2,9,10,66.3
"Portland, OR",25.1,10.6,17.3,0,0,7.6,1019.4,47.5,16,102,8.9,9,10,66.4
"Portland, OR",25.7,14.4,19.4,0,0,5.1,1014.9,51.2,16,120.7,10.4,8,10,66.6
"Portland, OR",26.7,12.9,19.1,2.327,8.33,6.3,1010.9,44,14.5,99.9,8.6,9,10,66.7
"Portland, OR",19.1,14.1,16.4,2.198,37.5,8.6,1009.7,92.8,15.8,49.3,4.1,2,10,66.8
"Portland, OR",18.1,13.4,15.5,8.576,45.83,11.8,1007.7,99.9,13.6,49.5,4.5,2,10,66.9
"Portland, OR",21.6,13.6,17.3,9.865,62.5,13.3,1007.9,92.9,14.9,60.2,5,2,30,67
"Portland, OR",18.8,12.9,15.7,0.396,16.67,7.2,1019.4,74.9,15.9,52.3,4.7,2,10,67.1
"Portland, OR",24.4,9.1,17.1,0,0,7.5,1015.5,40.2,16,61.3,5.1,3,10,67.2
"Portland, OR",24.7,16.4,19.7,0,0,7,1015.9,68.2,16,95.7,8.3,6,10,67.3
"Portland, OR",19.7,15.2,17.5,8.129,29.17,6.5,1013.7,88.6,14.9,43.5,3.5,1,10,67.4
"Portland, OR",20.2,15,17.4,29.302,79.17,7.7,1014.7,96.9,11.1,31,2.8,2,10,67.5
"Portland, OR",19.1,14.7,16.7,9.571,54.17,4.3,1013.6,98.5,14.8,54.1,4.6,2,10,67.5
"Portland, OR",15.5,11.9,13.5,1.023,29.17,11.8,1012,97.2,16,59,5.1,2,10,67.6
"Portland, OR",14.5,10.9,12.8,1.943,45.83,9.1,1020.9,98.3,15.9,49,4.3,2,10,67.6
"Portland, OR",18.3,11.1,14.5,1.423,29.17,8.7,1023.4,89.1,15.8,79.9,7,3,10,67.7
"Portland, OR",20.8,10.5,15.3,0.04,4.17,6.4,1015.6,52.6,16,114.2,9.9,9,10,67.7
"Portland, OR",21,14,17,0,0,8.1,1012.6,80.6,16,104.3,9,8,10,67.7
"Portland, OR",15.2,12.8,13.8,4.01,45.83,5.5,1010.7,82.5,14.9,41.6,3.8,2,10,67.8
"Portland, OR",17.9,10.4,14.2,3.007,29.17,4.9,1016.8,89.1,15.6,90.3,7.7,6,10,67.8
"Portland, OR",18.9,12.2,15.5,0.182,12.5,5.1,1022.7,98.8,15.7,68,5.8,4,10,67.8
"Portland, OR",21.8,13.4,16.9,0,0,9.5,1026.1,69.6,16,72,6.2,2,10,67.8
"Portland, OR",27.9,13.2,19.9,0,0,9.3,1024.7,28.7,16,131.9,11.5,9,10,67.8
"Portland, OR",25.5,14.9,20.1,0,0,11.6,1020.2,14.8,16,77.8,6.6,6,10,67.8
"Portland, OR",24.2,10.7,17.2,0,0,11.7,1020,11.9,16,121.5,10.2,9,10,67.8
"Portland, OR",28.7,11.7,20.2,0,0,10.1,1019.3,8.2,16,118.1,9.9,7,10,67.7
"Portland, OR",33.6,14.2,25.1,0,0,15.7,1016.9,7.6,16,86,7.3,6,10,67.7
"Portland, OR",36.2,16.6,27,0,0,9.3,1014,0,16,42,3.5,1,10,67.7
"Portland, OR",34.5,19,26.6,0,0,8.6,1013.8,8.7,15.9,127.2,10.9,9,10,67.6
"Portland, OR",23,14.1,18.7,0,0,13.4,1019.5,50.5,15.8,57.3,4.8,2,10,67.6
"Portland, OR",24,16,18.8,0,0,7.7,1020.9,56.4,16,114.5,9.9,7,10,67.5
"Portland, OR",27.3,13.3,19.2,0,0,9.4,1018.8,30,16,134.1,11.6,6,10,67.4
"Portland, OR",25.5,14.7,19,0,0,9.1,1017.8,42.7,16,73.8,6.6,7,10,67.4
"Portland, OR",21.3,14.7,17.4,0,0,11.6,1014.6,82.9,16,71.9,6.1,3,10,67.3
"Portland, OR",22.2,15.7,18.1,0,0,8.9,1014,77.6,16,94,8,5,10,67.2
"Portland, OR",25.4,12.8,18.7,0,0,7.7,1014.1,32,15.8,170,14.7,7,10,67.1
"Portland, OR",24.4,15.3,19.5,0.238,12.5,4.6,1013.1,77.7,15.6,123.5,10.7,6,10,67
"Portland, OR",23.1,18.1,19.8,4.746,41.67,7.3,1013.9,90.6,15,81.5,7,3,10,66.9
"Portland, OR",25.3,16.4,20.4,0.118,4.17,6,1016.7,58.1,15.9,91.1,7.9,5,10,66.8
"Portland, OR",27.3,16.4,21.4,0,0,7.9,1019.1,46.6,16,101.1,8.7,6,10,66.7
"Portland, OR",26.8,15.7,20.8,0,0,9.9,1021.3,36.3,16,156.9,13.4,7,10,66.5
"Portland, OR",26.8,14.7,20.8,0,0,6.8,1025.8,38.9,16,146.4,12.9,7,10,66.4
"Portland, OR",34.6,16.8,25.5,0,0,9.7,1017.5,12,16,169.3,14.5,8,30,66.3
"Portland, OR",32.6,18.2,25,0,0,12.5,1011.7,8.3,16,163.3,14.1,8,10,66.1
"Portland, OR",26.5,14.4,19.7,0,0,10.6,1016.6,11.6,16,162.8,14.2,8,10,66
"Portland, OR",28.9,13.8,20.8,0,0,9.4,1016.5,9.1,16,159,13.8,7,10,65.8
"Portland, OR",28.9,13.2,21.1,0,0,7.5,1017.8,9.4,16,163.9,14.1,7,10,65.7
"Portland, OR",24.1,17.9,20.4,0,0,10.5,1018.4,77.9,16,94.5,8.3,3,10,65.5
"Portland, OR",22.7,16,19.3,0,0,13.1,1017.5,75.6,16,122.9,10.5,6,10,65.3
"Portland, OR",26,13.3,19.3,0,0,11.3,1019.4,30,16,91.8,8,7,10,65.2
"Portland, OR",32.2,15.8,23.5,0,0,9.5,1015.9,1.6,16,158.8,13.7,7,10,65
"Portland, OR",32.7,17.2,24.6,0,0,8.4,1016.7,5.5,16,160.3,14.1,7,10,64.8
"Portland, OR",29.7,16.2,22.1,0,0,9,1016.5,22.6,16,162.9,14.2,7,30,64.6
"Portland, OR",25.4,16.8,19.7,0,0,7.8,1018.7,64.2,16,99.6,8.6,8,10,64.4
"Portland, OR",24.7,15.4,18.9,0,0,11.3,1019.5,60,16,65.6,5.7,4,10,64.2
"Portland, OR",33.1,14.8,23.2,0,0,10,1016.4,17.2,16,135.9,11.7,7,10,64
"Portland, OR",36.8,18.2,27.3,0,0,7.6,1011.2,3.8,16,150.7,12.9,7,10,63.8
"Portland, OR",38.2,18.8,27.9,0,0,6.4,1010.3,0,16,149.9,13,7,10,63.6
"Portland, OR",35.4,19.2,26.5,0,0,8,1014.1,11.4,16,91.8,7.9,8,15,63.3
"Portland, OR",35.1,19.7,26.9,0,0,7.7,1012.6,8.2,16,95.9,8.3,8,15,63.1
"Portland, OR",36.4,20.9,28.4,0,0,8,1010.8,1.6,16,94.5,8.2,8,30,62.9
"Portland, OR",37.9,20.7,28.8,0,0,9.8,1010.3,12.6,16,50.8,4.6,2,30,62.6
"Portland, OR",36.2,20.1,27.7,0,0,6.9,1011.4,15.2,15.9,96.8,8.3,7,15,62.4
"Portland, OR",31.3,20.5,25,0,0,8.3,1014,23.9,16,108.7,9.3,7,10,62.1
"Portland, OR",30.5,17.2,22.8,0,0,8.6,1016.5,29.8,16,95.6,8.3,8,10,61.9
"Portland, OR",29.3,15.9,21.5,0,0,9.3,1014,6.6,16,96.6,8.3,8,10,61.6
"Portland, OR",24.7,16.6,19.9,0,0,8.5,1016.4,64.1,16,110.4,9.6,10,10,61.4
"Portland, OR",28.2,14.1,21,0,0,11.1,1015.3,6,16,94.8,8.1,8,10,61.1
"Portland, OR",33.5,14.6,23.8,0,0,9.3,1015.3,0.5,16,92.3,8,8,10,60.8
"Portland, OR",37.1,15.4,26.6,0,0,7.7,1013.8,4.4,16,88.4,7.6,8,10,60.5
"Portland, OR",30.9,18.7,24.4,0,0,6.6,1013.7,11.7,15.9,93.8,8,8,10,60.3
"Portland, OR",29.3,17.6,22.3,0.118,4.17,7.1,1013.3,39.6,16,109.3,9.5,7,10,60
"Portland, OR",24.8,18.1,20.8,0,0,8,1017.4,70.2,16,72.6,6.1,6,10,59.7
"Portland, OR",30.5,15.3,22.5,0,0,7.6,1017.4,9.8,16,110.6,9.5,8,10,59.4
"Portland, OR",26.8,16,21.1,0,0,6.1,1017.6,24.1,16,117.8,10.2,8,10,59.1
"Portland, OR",25.5,17,20.7,0,0,9.1,1021.2,51.6,16,122.8,10.6,8,10,58.8
"Portland, OR",29.8,14.9,21.8,0,0,7.1,1019.4,12.1,16,105.9,9.2,8,10,58.5
"Portland, OR",31.5,15.7,23.2,0,0,7.6,1016.8,7.7,16,111,9.7,8,10,58.2
"Portland, OR",32.1,17.5,23.8,0,0,10.1,1015.7,27.2,16,94.3,8.3,8,10,57.9
"Portland, OR",36.1,18.6,27.2,0,0,7.3,1012.1,19.2,16,82.7,7.2,7,38,57.6
"Portland, OR",29.2,23.3,26.2,0,0,5,1011.9,42.8,16,36.9,3.1,1,30,57.3
"Portland, OR",28.2,20.7,23.5,0,0,7.8,1013.6,56.3,16,86.3,7.5,7,10,56.9
"Portland, OR",25.8,17.8,21.4,0,0,6,1014.6,68.9,15.6,60,5.3,6,10,56.6
"Portland, OR",31.8,15.8,23.1,0,0,7,1015.5,25.6,16,70,6,6,10,56.3
"Portland, OR",31,17.9,24.4,0,0,6.3,1017.7,22.9,16,61.5,5.4,5,10,56
"Portland, OR",30,16.9,22.8,0,0,9.5,1015.8,16,16,61.9,5.5,8,10,55.6
"Portland, OR",33.9,17.1,24.6,0,0,10.3,1011.4,9.3,16,62.5,5.5,7,30,55.3
"Portland, OR",33.3,18.9,25.2,0,0,8.1,1013.8,21.3,16,94.5,8.2,6,30,54.9
"Portland, OR",25.1,17.1,20.8,0,0,7.3,1016.5,71.9,15.8,94.5,8.3,7,10,54.6
"Portland, OR",23.4,17.2,19.7,0,0,12.5,1016.4,67.9,16,56.2,4.8,2,10,54.3
"Portland, OR",27.7,13.3,19.8,0,0,9.5,1014.8,14,16,104.8,9.1,7,10,53.9
"Portland, OR",34,15.6,24,0,0,7.8,1012.9,16,16,55.7,4.9,7,10,53.6
"Portland, OR",37.1,16.9,26.5,0,0,4.4,1012.6,12.7,16,59.7,5.2,7,10,53.2
"Portland, OR",33.4,18.1,25.1,0,0,5.7,1013.9,8.2,16,63.5,5.4,7,10,52.8
"Portland, OR",32.4,15.9,22.1,0,0,7.7,1014.4,27.1,15.2,49.5,4.2,7,10,52.5
"Portland, OR",31.2,16.6,22.6,0,0,6.2,1011,19.8,16,52,4.5,6,10,52.1
"Portland, OR",25.1,17.5,20.2,0,0,4.4,1018.3,69.3,16,51.3,4.4,3,10,51.8
"Portland, OR",29.7,14.6,21.2,0,0,6.4,1017.9,16.6,16,48.8,3.9,7,10,51.4
"Portland, OR",27.1,14.1,20.4,0,0,12.5,1018.9,20,16,47.8,3.9,7,10,51
"Portland, OR",33.7,13.8,23,0,0,8.8,1014,1.1,16,45.1,3.9,7,10,50.7
"Portland, OR",28,17.6,22,0,0,9.9,1018.6,26.2,16,59.8,5.1,7,10,50.3
"Portland, OR",27.2,12.4,19.1,0,0,10.4,1020.8,12.5,16,49.3,4.2,7,10,49.9
"Portland, OR",31,12.7,22.9,0,0,20.5,1011.4,1.6,15.5,45.6,4,6,10,49.6
"Portland, OR",31.2,19.4,26.1,0,0,16.3,1008.3,54.2,13.9,50.3,4.4,2,10,49.2
"Portland, OR",26,16.9,21.4,0,0,4.5,1015.8,51.3,12.7,39.5,3.3,1,10,48.8
"Portland, OR",24.2,17.1,20,1.047,8.33,5.6,1015.6,71.3,14.8,32.1,2.8,1,10,48.4
"Portland, OR",22.9,17.9,19.8,0,0,7.1,1012.1,98.5,16,47.1,3.9,2,10,48
"Portland, OR",23.5,17.5,20.1,0,0,5.9,1012.9,89.1,16,41.8,3.5,2,10,47.7
"Portland, OR",24.2,16.7,19.5,0,0,8.3,1017.2,76.1,16,44.5,3.9,2,10,47.3
"Portland, OR",20.7,13.6,17,0,0,7.8,1018.9,90.2,15.8,35.7,3.1,1,10,46.9
"Portland, OR",22,11.9,16.3,0.596,8.33,9.3,1009.8,65.8,15.8,33.8,3,2,10,46.5
"Portland, OR",26.1,12.9,19.1,0,0,7.2,1006.2,42.7,16,27.4,2.4,1,10,46.1
"Portland, OR",28.9,12.4,20.1,0,0,4.5,1009.4,6.9,16,18.3,1.5,1,10,45.7
"Portland, OR",29.2,13.2,21.2,0,0,6.2,1012.5,7.6,16,17,1.4,1,10,45.4
"Portland, OR",25.3,12.4,18.7,0,0,7.4,1013.9,33.9,16,44.9,3.8,2,10,45
"Portland, OR",23.4,12.9,17.9,0,0,7.1,1019.1,59,16,31,2.7,1,10,44.6
"Portland, OR",23.7,9.5,16.4,0,0,5.2,1021.2,13.7,15.6,15.3,1.2,1,10,44.2
"Portland, OR",26.7,11.6,18.5,0,0,6.9,1021.5,8.1,15.8,16.5,1.3,1,10,43.8
"Portland, OR",31.2,11.6,20.5,0,0,5.6,1018.2,1.1,16,16.5,1.4,1,10,43.4
"Portland, OR",31.5,14.3,21.9,0,0,5.1,1013.9,4.4,16,15.7,1.4,1,10,43
"Portland, OR",28.4,14.1,19.9,0,0,6.1,1012.4,11.5,15.8,17.9,1.5,1,10,42.6
"Portland, OR",21.5,14.4,17.4,4.96,25,7.5,1015.7,74.8,15.7,29.5,2.6,1,10,42.3
"Portland, OR",21.4,16,17.9,3.776,29.17,6.6,1020,79.3,15.3,24.7,2.1,2,10,41.9
"Portland, OR",22.5,14.2,17.2,0,0,7.8,1020.1,52.3,15.9,25.1,2.3,2,10,41.5
"Portland, OR",29.2,12.5,20.7,0,0,10.6,1014.1,3.3,15.9,13.2,1,1,10,41.1
